,word,code,full_code,cluster
0,абстрагировать,2.3.2.1,2.3.2.1.2.1.,1
1,абстрагироваться,2.3.2.1,2.3.2.1.2.1.,1
2,алкать,2.3.2.3,2.3.2.3.3.,1
3,ассигновать,2.3.2.3,2.3.2.3.1.4.,3
4,ассоциировать,2.3.2.1,2.3.2.1.2.1.,3
5,балдеть,2.3.2.2,2.3.2.2.4.2.2.,1
6,бесить,2.3.2.2,2.3.2.2.2.3.6.2.,1
7,беситься,2.3.2.2,2.3.2.2.2.3.7.1.,1
8,беспокоить,2.3.2.2,2.3.2.2.2.3.5.2.,1
9,беспокоиться,2.3.2.2,2.3.2.2.2.3.5.1.,1
10,благоволить,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
11,благоговеть,2.3.2.2,2.3.2.2.2.2.2.1.,1
12,благословить,2.3.2.3,2.3.2.3.1.7.1.,1
13,блаженствовать,2.3.2.2,2.3.2.2.3.1.1.,1
14,блуждать,2.3.2.1,2.3.2.1.2.3.,1
15,боготворить,2.3.2.2,2.3.2.2.2.2.2.1.,1
16,болеть,2.3.2.1,2.3.2.1.4.2.,1
17,болеть,2.3.2.2,2.3.2.2.2.3.5.1.,1
18,бояться,2.3.2.1,2.3.2.1.2.5.,1
19,бояться,2.3.2.2,2.3.2.2.2.3.5.1.,1
20,браться,2.3.2.3,2.3.2.3.1.4.,0
21,бредить,2.3.2.1,2.3.2.1.2.4.2.,1
22,брезгать,2.3.2.2,2.3.2.2.2.3.2.1.,1
23,бродить,2.3.2.1,2.3.2.1.2.3.,0
24,будить,2.3.2.2,2.3.2.2.2.1.1.2.,1
25,будоражить,2.3.2.2,2.3.2.2.2.3.5.2.,1
26,валить,2.3.2.3,2.3.2.3.1.5.,0
27,вверить,2.3.2.3,2.3.2.3.1.5.,1
28,вдохновить,2.3.2.2,2.3.2.2.2.2.1.2.,3
29,вдохновить,2.3.2.3,2.3.2.3.2.1.,3
30,вдохновиться,2.3.2.2,2.3.2.2.2.1.1.1.,1
31,вдохнуть,2.3.2.2,2.3.2.2.2.1.1.2.,1
32,вдуматься,2.3.2.1,2.3.2.1.2.2.,5
33,ведать,2.3.2.1,2.3.2.1.3.1.,1
34,ведать,2.3.2.1,2.3.2.1.3.2.,1
35,ведать,2.3.2.1,2.3.2.1.3.3.,1
36,велеть,2.3.2.3,2.3.2.3.1.1.,1
37,велеть,2.3.2.3,2.3.2.3.1.5.,1
38,верить,2.3.2.1,2.3.2.1.1.,5
39,верить,2.3.2.1,2.3.2.1.6.1.,5
40,верить,2.3.2.1,2.3.2.1.6.3.,5
41,вериться,2.3.2.1,2.3.2.1.6.1.,1
42,вернуть,2.3.2.3,2.3.2.3.1.3.,0
43,веровать,2.3.2.1,2.3.2.1.1.,1
44,веровать,2.3.2.1,2.3.2.1.6.1.,1
45,веселеть,2.3.2.2,2.3.2.2.4.3.,1
46,веселить,2.3.2.2,2.3.2.2.2.2.1.2.,1
47,веселиться,2.3.2.2,2.3.2.2.2.2.1.1.,1
48,взбелениться,2.3.2.2,2.3.2.2.2.3.7.1.,1
49,взвалить,2.3.2.3,2.3.2.3.1.5.,0
50,взвесить,2.3.2.1,2.3.2.1.2.2.,3
51,взвесить,2.3.2.1,2.3.2.1.2.6.,3
52,взвинтить,2.3.2.2,2.3.2.2.2.3.5.2.,1
53,взвиться,2.3.2.2,2.3.2.2.2.3.7.1.,0
54,взволноваться,2.3.2.2,2.3.2.2.2.1.1.1.,1
55,взглянуть,2.3.2.1,2.3.2.1.4.1.,5
56,вздумать,2.3.2.3,2.3.2.3.3.,1
57,вздуматься,2.3.2.3,2.3.2.3.3.,1
58,вздыхать,2.3.2.2,2.3.2.2.2.2.2.1.,1
59,вздыхать,2.3.2.2,2.3.2.2.3.4.1.,1
60,взирать,2.3.2.1,2.3.2.1.2.6.,1
61,взорвать,2.3.2.2,2.3.2.2.2.3.7.2.,0
62,взорваться,2.3.2.2,2.3.2.2.2.3.7.1.,0
63,взыграть,2.3.2.2,2.3.2.2.2.1.1.1.,1
64,видеть,2.3.2.1,2.3.2.1.2.1.,5
65,видеть,2.3.2.1,2.3.2.1.2.4.2.,5
66,видеть,2.3.2.1,2.3.2.1.3.1.,5
67,видеться,2.3.2.1,2.3.2.1.2.4.1.,1
68,видеться,2.3.2.1,2.3.2.1.2.5.,1
69,витать,2.3.2.1,2.3.2.1.2.4.2.,1
70,влечь,2.3.2.1,2.3.2.1.4.2.,3
71,влюбить,2.3.2.2,2.3.2.2.2.2.2.2.,1
72,влюбиться,2.3.2.2,2.3.2.2.2.2.2.1.,1
73,вникнуть,2.3.2.1,2.3.2.1.2.2.,5
74,вникнуть,2.3.2.1,2.3.2.1.3.3.,5
75,внушить,2.3.2.3,2.3.2.3.2.2.,3
76,внять,2.3.2.1,2.3.2.1.3.3.,1
77,вогнать,2.3.2.3,2.3.2.3.1.2.2.,0
78,вожделеть,2.3.2.3,2.3.2.3.3.,1
79,возбудить,2.3.2.2,2.3.2.2.2.1.1.2.,3
80,возбуждаться,2.3.2.2,2.3.2.2.2.1.1.1.,1
81,возвратить,2.3.2.3,2.3.2.3.1.3.,0
82,возгореться,2.3.2.2,2.3.2.2.2.1.1.1.,1
83,воздействовать,2.3.2.3,2.3.2.3.2.2.,3
84,воздержаться,2.3.2.3,2.3.2.3.1.8.,3
85,возжаждать,2.3.2.3,2.3.2.3.3.,1
86,возжелать,2.3.2.3,2.3.2.3.3.,1
87,возжечь,2.3.2.2,2.3.2.2.2.1.1.2.,1
88,возликовать,2.3.2.2,2.3.2.2.2.2.1.1.,1
89,возложить,2.3.2.3,2.3.2.3.1.5.,3
90,возлюбить,2.3.2.2,2.3.2.2.2.2.2.1.,1
91,возмечтать,2.3.2.1,2.3.2.1.2.4.2.,1
92,возмутить,2.3.2.2,2.3.2.2.2.3.7.2.,3
93,возмутиться,2.3.2.2,2.3.2.2.2.3.7.1.,1
94,вознамериться,2.3.2.3,2.3.2.3.1.4.,1
95,вознегодовать,2.3.2.2,2.3.2.2.2.3.7.1.,1
96,возненавидеть,2.3.2.2,2.3.2.2.2.3.1.,1
97,возрадоваться,2.3.2.2,2.3.2.2.2.2.1.1.,1
98,возразить,2.3.2.3,2.3.2.3.1.7.2.,5
99,волновать,2.3.2.2,2.3.2.2.2.1.1.2.,1
100,волноваться,2.3.2.2,2.3.2.2.2.1.1.1.,1
101,вообразить,2.3.2.1,2.3.2.1.2.1.,5
102,вообразить,2.3.2.1,2.3.2.1.2.4.1.,5
103,воодушевить,2.3.2.2,2.3.2.2.2.1.1.2.,1
104,воодушевиться,2.3.2.2,2.3.2.2.2.1.1.1.,1
105,вооружить,2.3.2.2,2.3.2.2.2.3.2.2.,0
106,воротить,2.3.2.3,2.3.2.3.1.3.,1
107,ворошить,2.3.2.1,2.3.2.1.5.1.,1
108,воспалиться,2.3.2.2,2.3.2.2.2.1.1.1.,1
109,воспламенить,2.3.2.2,2.3.2.2.2.1.1.2.,1
110,воспламениться,2.3.2.2,2.3.2.2.2.1.1.1.,1
111,воспретить,2.3.2.3,2.3.2.3.1.6.2.,1
112,воспринять,2.3.2.1,2.3.2.1.3.3.,3
113,воспрянуть,2.3.2.2,2.3.2.2.2.2.1.1.,1
114,воспылать,2.3.2.2,2.3.2.2.2.1.1.1.,1
115,восторгаться,2.3.2.2,2.3.2.2.2.2.1.1.,1
116,восхищать,2.3.2.2,2.3.2.2.2.2.1.2.,1
117,восхищаться,2.3.2.2,2.3.2.2.2.2.1.1.,5
118,восхотеть,2.3.2.3,2.3.2.3.3.,1
119,восчувствовать,2.3.2.2,2.3.2.2.1.,1
120,впечатлять,2.3.2.1,2.3.2.1.5.1.,1
121,впивать,2.3.2.1,2.3.2.1.5.1.,1
122,впитать,2.3.2.1,2.3.2.1.3.3.,1
123,впитать,2.3.2.1,2.3.2.1.5.1.,1
124,врезаться,2.3.2.1,2.3.2.1.5.1.,0
125,врезаться,2.3.2.2,2.3.2.2.2.2.2.1.,0
126,вручить,2.3.2.3,2.3.2.3.1.5.,3
127,вскрыть,2.3.2.1,2.3.2.1.3.1.,0
128,вспомнить,2.3.2.1,2.3.2.1.5.1.,1
129,вспомниться,2.3.2.1,2.3.2.1.5.1.,1
130,вспомянуть,2.3.2.1,2.3.2.1.5.1.,5
131,вспугнуть,2.3.2.3,2.3.2.3.1.2.1.3.,1
132,вспылить,2.3.2.2,2.3.2.2.2.3.7.1.,1
133,вспыхнуть,2.3.2.2,2.3.2.2.2.1.1.1.,0
134,вспыхнуть,2.3.2.2,2.3.2.2.2.3.6.1.,0
135,встретить,2.3.2.1,2.3.2.1.3.1.,6
136,вторить,2.3.2.3,2.3.2.3.1.7.1.,1
137,втюриться,2.3.2.2,2.3.2.2.2.2.2.1.,1
138,выбрать,2.3.2.3,2.3.2.3.1.4.,3
139,выбросить,2.3.2.3,2.3.2.3.1.2.1.1.,0
140,выведать,2.3.2.1,2.3.2.1.3.2.,1
141,вывести,2.3.2.1,2.3.2.1.2.1.,0
142,вывести,2.3.2.1,2.3.2.1.3.3.,0
143,выгнать,2.3.2.3,2.3.2.3.1.2.1.1.,0
144,выдворить,2.3.2.3,2.3.2.3.1.2.1.1.,0
145,выдержать,2.3.2.3,2.3.2.3.1.3.,0
146,выдержать,2.3.2.3,2.3.2.3.4.,0
147,выдерживать,2.3.2.3,2.3.2.3.1.3.,3
148,выдерживать,2.3.2.3,2.3.2.3.4.,3
149,выдумать,2.3.2.1,2.3.2.1.2.4.1.,5
150,выдюжить,2.3.2.3,2.3.2.3.4.,1
151,выживать,2.3.2.3,2.3.2.3.1.2.1.1.,1
152,выжить,2.3.2.3,2.3.2.3.1.2.1.1.,1
153,вызвать,2.3.2.3,2.3.2.3.1.3.,3
154,вызнать,2.3.2.1,2.3.2.1.3.2.,1
155,вызывать,2.3.2.3,2.3.2.3.1.3.,3
156,выкурить,2.3.2.3,2.3.2.3.1.2.1.1.,1
157,вынести,2.3.2.1,2.3.2.1.3.3.,3
158,вынести,2.3.2.3,2.3.2.3.4.,3
159,выносить,2.3.2.1,2.3.2.1.3.3.,3
160,вынудить,2.3.2.3,2.3.2.3.1.3.,1
161,выпереть,2.3.2.3,2.3.2.3.1.2.1.1.,1
162,выпроводить,2.3.2.3,2.3.2.3.1.2.1.1.,1
163,высадить,2.3.2.3,2.3.2.3.1.2.1.1.,0
164,выслать,2.3.2.3,2.3.2.3.1.2.1.1.,0
165,выставить,2.3.2.3,2.3.2.3.1.2.1.1.,0
166,выставить,2.3.2.3,2.3.2.3.1.5.,0
167,выстоять,2.3.2.3,2.3.2.3.1.8.,0
168,выстрадать,2.3.2.2,2.3.2.2.2.3.4.1.,1
169,вытерпеть,2.3.2.3,2.3.2.3.4.,1
170,вытребовать,2.3.2.3,2.3.2.3.1.1.,1
171,вытребовать,2.3.2.3,2.3.2.3.1.2.2.,1
172,вычислить,2.3.2.1,2.3.2.1.2.5.,5
173,вычислить,2.3.2.1,2.3.2.1.3.3.,5
174,вышвырнуть,2.3.2.3,2.3.2.3.1.2.1.1.,0
175,вышибить,2.3.2.3,2.3.2.3.1.2.1.1.,1
176,выявить,2.3.2.1,2.3.2.1.3.1.,3
177,выяснить,2.3.2.1,2.3.2.1.3.2.,5
178,гадать,2.3.2.1,2.3.2.1.2.5.,1
179,глодать,2.3.2.2,2.3.2.2.2.3.4.2.,1
180,глотать,2.3.2.2,2.3.2.2.2.3.6.1.,1
181,глупеть,2.3.2.2,2.3.2.2.4.2.2.,1
182,глядеть,2.3.2.1,2.3.2.1.3.3.,1
183,гнать,2.3.2.3,2.3.2.3.1.2.1.1.,0
184,гнать,2.3.2.3,2.3.2.3.2.3.,0
185,гневаться,2.3.2.2,2.3.2.2.2.3.7.1.,1
186,гневить,2.3.2.2,2.3.2.2.2.3.7.2.,1
187,гнести,2.3.2.2,2.3.2.2.2.3.4.2.,1
188,гнушаться,2.3.2.2,2.3.2.2.2.3.2.1.,1
189,гонять,2.3.2.3,2.3.2.3.1.2.1.1.,0
190,гордиться,2.3.2.2,2.3.2.2.2.2.4.,1
191,горевать,2.3.2.2,2.3.2.2.3.4.1.,1
192,гореть,2.3.2.2,2.3.2.2.2.1.1.1.,0
193,грезить,2.3.2.1,2.3.2.1.2.4.2.,1
194,грубеть,2.3.2.2,2.3.2.2.4.3.,1
195,грустить,2.3.2.2,2.3.2.2.3.4.1.,1
196,грызть,2.3.2.2,2.3.2.2.2.3.4.2.,1
197,давить,2.3.2.2,2.3.2.2.2.3.4.2.,0
198,давить,2.3.2.2,2.3.2.2.3.3.2.,0
199,дать,2.3.2.1,2.3.2.1.2.5.,3
200,дать,2.3.2.3,2.3.2.3.1.6.1.,3
201,даться,2.3.2.3,2.3.2.3.1.6.1.,1
202,двигать,2.3.2.3,2.3.2.3.1.2.1.2.,0
203,дергаться,2.3.2.2,2.3.2.2.2.3.5.1.,1
204,держать,2.3.2.3,2.3.2.3.1.3.,0
205,держаться,2.3.2.3,2.3.2.3.1.8.,0
206,дерзать,2.3.2.3,2.3.2.3.1.4.,1
207,дивить,2.3.2.2,2.3.2.2.2.1.2.2.,1
208,дивиться,2.3.2.2,2.3.2.2.2.1.2.1.,1
209,диктовать,2.3.2.3,2.3.2.3.1.1.,3
210,диктовать,2.3.2.3,2.3.2.3.2.2.,3
211,дискредитировать,2.3.2.2,2.3.2.2.2.3.2.1.,3
212,дичать,2.3.2.2,2.3.2.2.4.3.,1
213,добиться,2.3.2.3,2.3.2.3.1.8.,3
214,добраться,2.3.2.1,2.3.2.1.3.3.,0
215,добреть,2.3.2.2,2.3.2.2.4.3.,1
216,довериться,2.3.2.1,2.3.2.1.6.3.,1
217,доверять,2.3.2.1,2.3.2.1.6.3.,5
218,довести,2.3.2.2,2.3.2.2.2.3.7.2.,3
219,довольствоваться,2.3.2.3,2.3.2.3.1.7.1.,3
220,догадаться,2.3.2.1,2.3.2.1.2.5.,5
221,догнать,2.3.2.3,2.3.2.3.1.2.2.,0
222,додумать,2.3.2.1,2.3.2.1.2.1.,1
223,додуматься,2.3.2.1,2.3.2.1.2.5.,1
224,додуматься,2.3.2.3,2.3.2.3.1.4.,1
225,дозволить,2.3.2.3,2.3.2.3.1.6.1.,1
226,дойти,2.3.2.1,2.3.2.1.3.3.,0
227,доказать,2.3.2.1,2.3.2.1.2.1.,5
228,допустить,2.3.2.1,2.3.2.1.2.5.,3
229,допустить,2.3.2.3,2.3.2.3.1.6.1.,3
230,дорисовать,2.3.2.1,2.3.2.1.2.4.2.,1
231,дорожить,2.3.2.2,2.3.2.2.2.2.2.1.,1
232,досадовать,2.3.2.2,2.3.2.2.2.3.6.1.,1
233,досмотреть,2.3.2.1,2.3.2.1.3.1.,1
234,достичь,2.3.2.3,2.3.2.3.1.8.,3
235,доходить,2.3.2.1,2.3.2.1.3.3.,0
236,дразнить,2.3.2.3,2.3.2.3.3.,1
237,дрожать,2.3.2.2,2.3.2.2.2.3.5.1.,1
238,дружить,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
239,думать,2.3.2.1,2.3.2.1.2.1.,5
240,думать,2.3.2.1,2.3.2.1.2.5.,5
241,думать,2.3.2.3,2.3.2.3.1.4.,5
242,думаться,2.3.2.1,2.3.2.1.2.1.,1
243,думаться,2.3.2.2,2.3.2.2.2.3.5.1.,1
244,дуреть,2.3.2.2,2.3.2.2.4.2.2.,1
245,дуться,2.3.2.2,2.3.2.2.2.3.6.1.,1
246,душить,2.3.2.2,2.3.2.2.2.3.4.2.,1
247,жаждать,2.3.2.3,2.3.2.3.3.,1
248,жалеть,2.3.2.2,2.3.2.2.2.2.3.2.1.,1
249,жалеть,2.3.2.2,2.3.2.2.3.4.1.,1
250,жаловать,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
251,жать,2.3.2.3,2.3.2.3.1.3.,1
252,ждать,2.3.2.1,2.3.2.1.2.5.,1
253,ждать,2.3.2.1,2.3.2.1.6.4.,1
254,желать,2.3.2.3,2.3.2.3.3.,1
255,жить,2.3.2.1,2.3.2.1.4.2.,1
256,жить,2.3.2.2,2.3.2.2.2.1.1.1.,1
257,забавлять,2.3.2.2,2.3.2.2.2.1.2.2.,1
258,заблагорассудиться,2.3.2.3,2.3.2.3.1.4.,1
259,заблуждаться,2.3.2.1,2.3.2.1.2.4.1.,1
260,заболеть,2.3.2.1,2.3.2.1.4.2.,1
261,заботить,2.3.2.2,2.3.2.2.2.3.5.2.,1
262,забыть,2.3.2.1,2.3.2.1.5.2.,1
263,забыться,2.3.2.1,2.3.2.1.2.2.,1
264,забыться,2.3.2.2,2.3.2.2.3.2.1.,1
265,завернуть,2.3.2.3,2.3.2.3.1.2.1.1.,0
266,завести,2.3.2.2,2.3.2.2.2.3.5.2.,0
267,завидовать,2.3.2.2,2.3.2.2.2.3.2.1.,1
268,завлечь,2.3.2.1,2.3.2.1.4.2.,1
269,заворожить,2.3.2.2,2.3.2.2.2.2.1.2.,1
270,загадать,2.3.2.1,2.3.2.1.2.5.,1
271,загладить,2.3.2.2,2.3.2.2.3.2.2.,1
272,загнать,2.3.2.3,2.3.2.3.1.2.2.,0
273,загореться,2.3.2.2,2.3.2.2.2.1.1.1.,0
274,загореться,2.3.2.3,2.3.2.3.3.,0
275,загрустить,2.3.2.2,2.3.2.2.3.4.1.,1
276,задать,2.3.2.3,2.3.2.3.1.5.,5
277,задержать,2.3.2.3,2.3.2.3.1.3.,0
278,задержаться,2.3.2.1,2.3.2.1.2.2.,0
279,задеть,2.3.2.2,2.3.2.2.2.1.1.2.,0
280,задеть,2.3.2.2,2.3.2.2.2.3.6.2.,0
281,задумать,2.3.2.1,2.3.2.1.2.5.,1
282,задумать,2.3.2.3,2.3.2.3.1.4.,1
283,задуматься,2.3.2.1,2.3.2.1.2.2.,5
284,заесть,2.3.2.2,2.3.2.2.2.3.6.2.,1
285,зажечь,2.3.2.2,2.3.2.2.2.1.1.2.,0
286,зажечься,2.3.2.2,2.3.2.2.2.1.1.1.,1
287,заинтересовать,2.3.2.1,2.3.2.1.4.2.,3
288,заинтересоваться,2.3.2.1,2.3.2.1.4.2.,3
289,заказать,2.3.2.3,2.3.2.3.1.6.2.,3
290,закалить,2.3.2.3,2.3.2.3.1.8.,1
291,закалиться,2.3.2.3,2.3.2.3.1.8.,1
292,закипеть,2.3.2.2,2.3.2.2.2.1.1.1.,1
293,заключить,2.3.2.1,2.3.2.1.2.1.,3
294,заключить,2.3.2.1,2.3.2.1.2.6.,3
295,заключить,2.3.2.1,2.3.2.1.3.3.,3
296,закрыть,2.3.2.3,2.3.2.3.1.6.2.,0
297,замахнуться,2.3.2.3,2.3.2.3.1.4.,1
298,замереть,2.3.2.2,2.3.2.2.4.1.,0
299,заметить,2.3.2.1,2.3.2.1.4.1.,5
300,заметить,2.3.2.1,2.3.2.1.5.1.,5
301,занимать,2.3.2.1,2.3.2.1.4.2.,3
302,занять,2.3.2.1,2.3.2.1.4.2.,0
303,заняться,2.3.2.1,2.3.2.1.4.2.,3
304,запамятовать,2.3.2.1,2.3.2.1.5.2.,1
305,запасть,2.3.2.1,2.3.2.1.5.1.,1
306,запечатлеть,2.3.2.1,2.3.2.1.5.1.,5
307,заподозрить,2.3.2.1,2.3.2.1.2.5.,3
308,запомнить,2.3.2.1,2.3.2.1.5.1.,5
309,запомниться,2.3.2.1,2.3.2.1.5.1.,3
310,запретить,2.3.2.3,2.3.2.3.1.6.2.,3
311,запрятать,2.3.2.3,2.3.2.3.1.3.,0
312,запугать,2.3.2.2,2.3.2.2.2.3.5.2.,1
313,запылать,2.3.2.2,2.3.2.2.2.1.1.1.,1
314,заразить,2.3.2.1,2.3.2.1.4.2.,1
315,заразиться,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
316,заречься,2.3.2.3,2.3.2.3.1.4.,1
317,зариться,2.3.2.3,2.3.2.3.3.,1
318,засадить,2.3.2.3,2.3.2.3.1.2.1.2.,0
319,засадить,2.3.2.3,2.3.2.3.1.3.,0
320,заскучать,2.3.2.2,2.3.2.2.3.4.1.,1
321,заспать,2.3.2.1,2.3.2.1.5.2.,1
322,заставить,2.3.2.3,2.3.2.3.1.3.,1
323,застыдиться,2.3.2.2,2.3.2.2.3.5.1.,1
324,затаить,2.3.2.2,2.3.2.2.2.1.1.1.,1
325,затащить,2.3.2.3,2.3.2.3.1.2.2.,0
326,затеять,2.3.2.3,2.3.2.3.1.4.,1
327,заткнуть,2.3.2.3,2.3.2.3.1.3.,0
328,затребовать,2.3.2.3,2.3.2.3.1.1.,1
329,затронуть,2.3.2.2,2.3.2.2.2.3.6.2.,3
330,затянуть,2.3.2.3,2.3.2.3.1.2.2.,0
331,захватить,2.3.2.1,2.3.2.1.4.2.,0
332,зацепить,2.3.2.2,2.3.2.2.2.3.6.2.,0
333,зациклиться,2.3.2.1,2.3.2.1.2.2.,1
334,зачаровать,2.3.2.2,2.3.2.2.2.2.1.2.,1
335,звереть,2.3.2.2,2.3.2.2.2.3.7.1.,1
336,злить,2.3.2.2,2.3.2.2.2.3.7.2.,1
337,злиться,2.3.2.2,2.3.2.2.2.3.7.1.,1
338,злобиться,2.3.2.2,2.3.2.2.2.3.7.1.,1
339,злобствовать,2.3.2.2,2.3.2.2.2.3.7.1.,1
340,злорадствовать,2.3.2.2,2.3.2.2.2.3.7.1.,1
341,знакомиться,2.3.2.1,2.3.2.1.3.1.,5
342,знать,2.3.2.1,2.3.2.1.3.1.,5
343,знать,2.3.2.1,2.3.2.1.3.2.,5
344,игнорировать,2.3.2.1,2.3.2.1.2.6.,3
345,идеализировать,2.3.2.1,2.3.2.1.2.6.,1
346,идентификация,2.3.2.1,2.3.2.1.3.1.,5
347,избрать,2.3.2.3,2.3.2.3.1.4.,4
348,изведать,2.3.2.1,2.3.2.1.3.1.,1
349,извериться,2.3.2.1,2.3.2.1.6.3.,1
350,извести,2.3.2.2,2.3.2.2.2.3.4.2.,1
351,изволить,2.3.2.3,2.3.2.3.3.,1
352,изгнать,2.3.2.3,2.3.2.3.1.2.1.1.,0
353,изголодаться,2.3.2.3,2.3.2.3.3.,1
354,издергать,2.3.2.2,2.3.2.2.2.3.5.2.,1
355,изжить,2.3.2.3,2.3.2.3.4.,1
356,изломать,2.3.2.3,2.3.2.3.1.3.,1
357,измаяться,2.3.2.2,2.3.2.2.2.3.4.1.,1
358,измотать,2.3.2.2,2.3.2.2.2.3.4.2.,1
359,измучить,2.3.2.2,2.3.2.2.2.3.4.2.,1
360,измучиться,2.3.2.2,2.3.2.2.2.3.4.1.,1
361,измыслить,2.3.2.1,2.3.2.1.2.4.1.,1
362,изнывать,2.3.2.2,2.3.2.2.2.3.4.1.,1
363,изумить,2.3.2.2,2.3.2.2.2.1.2.2.,1
364,изумиться,2.3.2.2,2.3.2.2.2.1.2.1.,1
365,изучить,2.3.2.1,2.3.2.1.3.1.,5
366,изучить,2.3.2.1,2.3.2.1.3.3.,5
367,импонировать,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
368,интересовать,2.3.2.1,2.3.2.1.4.2.,5
369,интересоваться,2.3.2.1,2.3.2.1.4.2.,5
370,интриговать,2.3.2.1,2.3.2.1.4.2.,1
371,исповедать,2.3.2.1,2.3.2.1.1.,1
372,исповедовать,2.3.2.1,2.3.2.1.1.,1
373,исследовать,2.3.2.1,2.3.2.1.3.1.,5
374,исстрадаться,2.3.2.2,2.3.2.2.2.3.4.1.,1
375,иссушить,2.3.2.2,2.3.2.2.2.3.4.2.,1
376,истерзать,2.3.2.2,2.3.2.2.2.3.4.2.,1
377,истолковать,2.3.2.1,2.3.2.1.3.3.,3
378,истомить,2.3.2.2,2.3.2.2.2.3.4.2.,1
379,истомиться,2.3.2.2,2.3.2.2.2.3.4.1.,1
380,истосковаться,2.3.2.2,2.3.2.2.3.4.1.,1
381,истребовать,2.3.2.3,2.3.2.3.1.1.,1
382,истязать,2.3.2.2,2.3.2.2.2.3.4.2.,1
383,исходить,2.3.2.1,2.3.2.1.2.1.,5
384,казаться,2.3.2.1,2.3.2.1.2.4.1.,5
385,казнить,2.3.2.2,2.3.2.2.2.3.4.1.,0
386,казнить,2.3.2.2,2.3.2.2.2.3.4.2.,0
387,каменеть,2.3.2.2,2.3.2.2.4.1.,1
388,каменеть,2.3.2.2,2.3.2.2.4.3.,1
389,кипеть,2.3.2.2,2.3.2.2.2.1.1.1.,1
390,киснуть,2.3.2.2,2.3.2.2.3.3.1.,1
391,клокотать,2.3.2.2,2.3.2.2.2.1.1.1.,1
392,колебаться,2.3.2.1,2.3.2.1.2.5.,3
393,командовать,2.3.2.3,2.3.2.3.1.1.,0
394,концентрироваться,2.3.2.1,2.3.2.1.4.1.,3
395,корежить,2.3.2.2,2.3.2.2.2.3.2.2.,1
396,коробить,2.3.2.2,2.3.2.2.2.3.2.2.,1
397,коситься,2.3.2.2,2.3.2.2.2.3.2.1.,1
398,коченеть,2.3.2.2,2.3.2.2.4.1.,1
399,краснеть,2.3.2.2,2.3.2.2.3.5.1.,1
400,крепнуть,2.3.2.2,2.3.2.2.4.1.,1
401,кручиниться,2.3.2.2,2.3.2.2.3.4.1.,1
402,крушить,2.3.2.2,2.3.2.2.3.4.2.,1
403,кумекать,2.3.2.1,2.3.2.1.2.1.,1
404,ладить,2.3.2.3,2.3.2.3.1.4.,1
405,ласкать,2.3.2.2,2.3.2.2.3.1.2.,1
406,леденеть,2.3.2.2,2.3.2.2.4.1.,1
407,леденить,2.3.2.2,2.3.2.2.2.3.5.2.,1
408,ликовать,2.3.2.2,2.3.2.2.2.2.1.1.,1
409,льстить,2.3.2.2,2.3.2.2.2.2.3.1.2.,1
410,любить,2.3.2.2,2.3.2.2.2.2.1.1.,1
411,любить,2.3.2.2,2.3.2.2.2.2.2.1.,1
412,манить,2.3.2.3,2.3.2.3.3.,0
413,маяться,2.3.2.2,2.3.2.2.2.3.4.1.,1
414,мерещиться,2.3.2.1,2.3.2.1.2.4.2.,1
415,мертветь,2.3.2.2,2.3.2.2.4.1.,1
416,метить,2.3.2.3,2.3.2.3.3.,1
417,мечтать,2.3.2.1,2.3.2.1.2.4.2.,1
418,мириться,2.3.2.3,2.3.2.3.4.,1
419,млеть,2.3.2.2,2.3.2.2.3.1.1.,1
420,мнить,2.3.2.1,2.3.2.1.2.1.,1
421,мниться,2.3.2.1,2.3.2.1.2.4.1.,1
422,молиться,2.3.2.2,2.3.2.2.2.2.2.1.,1
423,морозить,2.3.2.3,2.3.2.3.1.3.,1
424,мрачнеть,2.3.2.2,2.3.2.2.4.2.2.,1
425,мудрствовать,2.3.2.1,2.3.2.1.2.2.,1
426,мутиться,2.3.2.2,2.3.2.2.4.2.2.,1
427,мутнеть,2.3.2.2,2.3.2.2.4.2.2.,1
428,мучить,2.3.2.2,2.3.2.2.2.3.4.2.,1
429,мучиться,2.3.2.2,2.3.2.2.2.3.4.1.,1
430,мыслить,2.3.2.1,2.3.2.1.2.1.,5
431,мястись,2.3.2.2,2.3.2.2.2.3.5.1.,1
432,наблюдать,2.3.2.1,2.3.2.1.3.1.,5
433,наболеть,2.3.2.2,2.3.2.2.3.4.1.,1
434,набраться,2.3.2.3,2.3.2.3.1.8.,1
435,навалить,2.3.2.3,2.3.2.3.1.5.,1
436,навести,2.3.2.3,2.3.2.3.2.2.,0
437,нагнать,2.3.2.3,2.3.2.3.1.2.2.,0
438,нагрузить,2.3.2.3,2.3.2.3.1.5.,0
439,надеяться,2.3.2.1,2.3.2.1.6.4.,1
440,надивиться,2.3.2.2,2.3.2.2.2.1.2.1.,1
441,надломить,2.3.2.2,2.3.2.2.2.3.4.2.,1
442,надоесть,2.3.2.2,2.3.2.2.2.3.2.2.,1
443,надуваться,2.3.2.2,2.3.2.2.2.3.6.1.,1
444,надумать,2.3.2.3,2.3.2.3.1.4.,1
