n_dimensions,n_clusters,mean_ent,n_neighbors,run_id
250,86,0.555314444800197,100,2780
250,87,0.5553457770436041,100,2781
250,88,0.5571082647104212,100,2782
250,89,0.5617901306260187,100,2783
200,3,0.8685973681039986,5,2784
200,4,0.879807318460324,5,2785
200,5,0.8301937955884633,5,2786
200,6,0.815140340828734,5,2787
200,7,0.8335372837065514,5,2788
200,8,0.835151783308272,5,2789
200,9,0.8408391693388468,5,2790
200,10,0.8184732185045226,5,2791
200,11,0.7562245956329072,5,2792
200,12,0.7470756373461817,5,2793
200,13,0.7687384655017658,5,2794
200,14,0.7545548753901493,5,2795
200,15,0.758470046073327,5,2796
200,16,0.7518630698318983,5,2797
200,17,0.7455239152290629,5,2798
200,18,0.7388572065712125,5,2799
200,19,0.7366390518517515,5,2800
200,20,0.7297996839172949,5,2801
200,21,0.6886515667612932,5,2802
200,22,0.7038078587391688,5,2803
200,23,0.6926748312344063,5,2804
200,24,0.6851202476521102,5,2805
200,25,0.6783429365796568,5,2806
200,26,0.6696769210268447,5,2807
200,27,0.6720921668388193,5,2808
200,28,0.6646823143990833,5,2809
200,29,0.6548951632591155,5,2810
200,30,0.6544474430813493,5,2811
200,31,0.6655629835565493,5,2812
200,32,0.649694437827365,5,2813
200,33,0.6484337709599722,5,2814
200,34,0.6554825900466118,5,2815
200,35,0.643749773183794,5,2816
200,36,0.6338655542413988,5,2817
200,37,0.6370295165171584,5,2818
200,38,0.6346113204466793,5,2819
200,39,0.6221292700358494,5,2820
200,40,0.6205494708956569,5,2821
200,41,0.6238865805336231,5,2822
200,42,0.6288424451698675,5,2823
200,43,0.628148130744513,5,2824
200,44,0.6313939599743953,5,2825
200,45,0.6371371143517621,5,2826
200,46,0.6375880622755598,5,2827
200,47,0.6357564546776787,5,2828
200,48,0.6424129324141059,5,2829
200,49,0.6487148428159291,5,2830
200,50,0.6445244872532631,5,2831
200,51,0.6444811851964548,5,2832
200,52,0.6458236604943246,5,2833
200,53,0.6414255507187387,5,2834
200,54,0.6355363957151368,5,2835
200,55,0.6279470620861931,5,2836
200,56,0.6351041381173799,5,2837
200,57,0.637141709331984,5,2838
200,58,0.6286617011914469,5,2839
200,59,0.6237302325569286,5,2840
200,60,0.6181434776093053,5,2841
200,61,0.6129884113802843,5,2842
200,62,0.6068278839010117,5,2843
200,63,0.6037468673690635,5,2844
200,64,0.5964862269221519,5,2845
200,65,0.5933430711447435,5,2846
200,66,0.5942084037669525,5,2847
200,67,0.5918179560650715,5,2848
200,68,0.5913343606051091,5,2849
200,69,0.5917796958047514,5,2850
200,70,0.5933154786956041,5,2851
200,71,0.5892377886938234,5,2852
200,72,0.584800685739141,5,2853
200,73,0.5835775261380013,5,2854
200,74,0.5754158288540822,5,2855
200,75,0.5758528890154948,5,2856
200,76,0.5745237212177768,5,2857
200,77,0.56986956461518,5,2858
200,78,0.5694105728962324,5,2859
200,79,0.5667535334625577,5,2860
200,80,0.5649631820056855,5,2861
200,81,0.5612169551688578,5,2862
200,82,0.5597084818025899,5,2863
200,83,0.5593844487683616,5,2864
200,84,0.5536389734580657,5,2865
200,85,0.5517150413445183,5,2866
200,86,0.5485130369672575,5,2867
200,87,0.5467882362285394,5,2868
200,88,0.5454590194455448,5,2869
200,89,0.5399353009833924,5,2870
200,3,0.868450148922963,10,2871
200,4,0.8033360518659489,10,2872
200,5,0.7956474702692494,10,2873
200,6,0.8039285425564794,10,2874
200,7,0.717777664599806,10,2875
200,8,0.7169822738848541,10,2876
200,9,0.7332799307040555,10,2877
200,10,0.741632248439198,10,2878
200,11,0.7705894709368085,10,2879
200,12,0.7788519291973613,10,2880
200,13,0.7592082279806326,10,2881
200,14,0.7468561895833583,10,2882
200,15,0.7359005423900027,10,2883
200,16,0.7188803749594759,10,2884
200,17,0.699132832043621,10,2885
200,18,0.6846910303943939,10,2886
200,19,0.690739185935517,10,2887
200,20,0.6723005665671425,10,2888
200,21,0.7317393112284993,10,2889
200,22,0.7107331205849653,10,2890
200,23,0.7038228470409073,10,2891
200,24,0.7045758198393496,10,2892
200,25,0.6918909161628837,10,2893
200,26,0.7072912894614768,10,2894
200,27,0.7068574022523167,10,2895
200,28,0.7054750166766889,10,2896
200,29,0.695542693645156,10,2897
200,30,0.685297533682176,10,2898
200,31,0.6802323027207487,10,2899
200,32,0.6635865378295135,10,2900
200,33,0.6627403796126428,10,2901
200,34,0.6601409516597585,10,2902
200,35,0.6509823685055315,10,2903
200,36,0.6340268604553562,10,2904
200,37,0.6318758930980795,10,2905
200,38,0.6264270328169033,10,2906
200,39,0.6193893762723512,10,2907
200,40,0.6093055923768452,10,2908
200,41,0.6024274324276432,10,2909
200,42,0.6065886136334275,10,2910
200,43,0.6124251318955836,10,2911
200,44,0.6109933917812672,10,2912
200,45,0.6055624279262569,10,2913
200,46,0.6076451495470391,10,2914
200,47,0.6015627393627405,10,2915
200,48,0.602698155560184,10,2916
200,49,0.598687190069229,10,2917
200,50,0.5985448811666395,10,2918
200,51,0.5986399529814737,10,2919
200,52,0.5920362598467532,10,2920
200,53,0.5914100742200175,10,2921
200,54,0.5979562076024374,10,2922
200,55,0.6032237783585961,10,2923
200,56,0.6080242120556438,10,2924
200,57,0.6116568974590464,10,2925
200,58,0.6061577783033028,10,2926
200,59,0.6021440108240256,10,2927
200,60,0.594765308456997,10,2928
200,61,0.5882991799322336,10,2929
200,62,0.5863018286852381,10,2930
200,63,0.5862753316478686,10,2931
200,64,0.5913643142641609,10,2932
200,65,0.5899313582878268,10,2933
200,66,0.5843700169348346,10,2934
200,67,0.5882079517139818,10,2935
200,68,0.5798984232799038,10,2936
200,69,0.5734546321381763,10,2937
200,70,0.5728666594396601,10,2938
200,71,0.5728949798795269,10,2939
200,72,0.5749001044189828,10,2940
200,73,0.576535135185685,10,2941
200,74,0.5814027829957944,10,2942
200,75,0.5803434003122266,10,2943
200,76,0.5733142292817504,10,2944
200,77,0.5709234833520542,10,2945
200,78,0.5691395754913781,10,2946
200,79,0.570419151539093,10,2947
200,80,0.5713569467954109,10,2948
200,81,0.5684748418341201,10,2949
200,82,0.5677947169166592,10,2950
200,83,0.572961871490368,10,2951
200,84,0.5706488877847642,10,2952
200,85,0.571004566508145,10,2953
200,86,0.5668390978071046,10,2954
200,87,0.5613321648466831,10,2955
200,88,0.5609129813078298,10,2956
200,89,0.5617424942769627,10,2957
200,3,0.868664771234151,20,2958
200,4,0.7944077669946332,20,2959
200,5,0.7399855807876579,20,2960
200,6,0.7325591073714945,20,2961
200,7,0.7390374292951348,20,2962
200,8,0.7350868428309013,20,2963
200,9,0.7332782344662606,20,2964
200,10,0.7346939329795852,20,2965
200,11,0.7370948021791208,20,2966
200,12,0.7286009446457961,20,2967
200,13,0.7391255725483519,20,2968
200,14,0.7383854155141604,20,2969
200,15,0.7500887376027837,20,2970
200,16,0.7420488888752022,20,2971
200,17,0.7203644680221105,20,2972
200,18,0.7142913416139707,20,2973
200,19,0.7087340814339353,20,2974
200,20,0.7043379456432783,20,2975
200,21,0.6870756287769475,20,2976
200,22,0.693183851073773,20,2977
200,23,0.6866889065924336,20,2978
200,24,0.6810365432665894,20,2979
200,25,0.6835407665150659,20,2980
200,26,0.6954208450816844,20,2981
200,27,0.667733161620827,20,2982
200,28,0.6609318825788087,20,2983
200,29,0.6722395031986509,20,2984
200,30,0.6656949860951021,20,2985
200,31,0.6661233874421542,20,2986
200,32,0.6648629513087554,20,2987
200,33,0.6567997167890197,20,2988
200,34,0.6583895449135172,20,2989
200,35,0.6520941083519196,20,2990
200,36,0.6529095598548499,20,2991
200,37,0.6555671371824715,20,2992
200,38,0.6541629689839997,20,2993
200,39,0.6483576369363234,20,2994
200,40,0.6400911525650328,20,2995
200,41,0.6321642222424485,20,2996
200,42,0.6317080093154277,20,2997
200,43,0.6361102819612732,20,2998
200,44,0.639464969492279,20,2999
200,45,0.6376065215742119,20,3000
200,46,0.6394809214630971,20,3001
200,47,0.6227723116313818,20,3002
200,48,0.6314854051455318,20,3003
200,49,0.633646569782725,20,3004
200,50,0.6369358774460219,20,3005
200,51,0.6241962291449559,20,3006
200,52,0.6218766306088178,20,3007
200,53,0.6211687229611758,20,3008
200,54,0.6220844599069479,20,3009
200,55,0.6152186385171606,20,3010
200,56,0.6165245721016545,20,3011
200,57,0.6140124517799138,20,3012
200,58,0.6074194130413324,20,3013
200,59,0.5950592369098403,20,3014
200,60,0.5983985464904532,20,3015
200,61,0.5896505548575183,20,3016
200,62,0.598330978479962,20,3017
200,63,0.600760760972209,20,3018
200,64,0.6055184538202987,20,3019
200,65,0.6043760867408546,20,3020
200,66,0.6042323999674367,20,3021
200,67,0.6088882234649198,20,3022
200,68,0.607380072173611,20,3023
200,69,0.6021586269139552,20,3024
200,70,0.5975312140744424,20,3025
200,71,0.5940226592889788,20,3026
200,72,0.5970780360067992,20,3027
200,73,0.5948960341416263,20,3028
200,74,0.589449638573343,20,3029
200,75,0.5870203662525726,20,3030
200,76,0.5850992287453165,20,3031
200,77,0.5855297283286781,20,3032
200,78,0.587543978369493,20,3033
200,79,0.5803203612472693,20,3034
200,80,0.5789481141026253,20,3035
200,81,0.5713360738796353,20,3036
200,82,0.5670343406938104,20,3037
200,83,0.5672327759744272,20,3038
200,84,0.5659273044493007,20,3039
200,85,0.5605563609929691,20,3040
200,86,0.5540382637721207,20,3041
200,87,0.5482610982067536,20,3042
200,88,0.543021564821384,20,3043
200,89,0.5469353699491518,20,3044
200,3,0.8652397816004961,100,3045
200,4,0.8642903729517265,100,3046
200,5,0.7642828965900553,100,3047
200,6,0.7704184423657326,100,3048
200,7,0.7508710287850333,100,3049
200,8,0.7461962901417425,100,3050
200,9,0.7575030746587426,100,3051
200,10,0.7676501452258607,100,3052
200,11,0.7504378198980706,100,3053
200,12,0.7655028369588225,100,3054
200,13,0.7627039320090092,100,3055
200,14,0.7679190529250928,100,3056
200,15,0.746631056898348,100,3057
200,16,0.7238808244379755,100,3058
200,17,0.711076089640167,100,3059
200,18,0.7210282370974403,100,3060
200,19,0.7280342227651646,100,3061
200,20,0.7031749067135704,100,3062
200,21,0.7051526137617226,100,3063
200,22,0.694785640097589,100,3064
200,23,0.6979660104648159,100,3065
200,24,0.6781503869445161,100,3066
200,25,0.6857180473318656,100,3067
200,26,0.679168769316562,100,3068
200,27,0.6797505436590703,100,3069
200,28,0.6705118152805839,100,3070
200,29,0.66550593215694,100,3071
200,30,0.6680135600261763,100,3072
200,31,0.6634690828505783,100,3073
200,32,0.6550247097822215,100,3074
200,33,0.6646719834731437,100,3075
200,34,0.664260833313921,100,3076
200,35,0.6556462488668237,100,3077
200,36,0.6595986676245048,100,3078
200,37,0.6608163705856247,100,3079
200,38,0.6621351229720976,100,3080
200,39,0.6586519448703846,100,3081
200,40,0.6530294907285764,100,3082
200,41,0.6508947673529768,100,3083
200,42,0.6485283522580813,100,3084
200,43,0.649771843953614,100,3085
200,44,0.6539501650981779,100,3086
200,45,0.6446048623329452,100,3087
200,46,0.6392879879895543,100,3088
200,47,0.6367667789934708,100,3089
200,48,0.6462711655679602,100,3090
200,49,0.6454636970072015,100,3091
200,50,0.6405742630284821,100,3092
200,51,0.6406959017347492,100,3093
200,52,0.642244897829272,100,3094
200,53,0.6429260002124164,100,3095
200,54,0.6465081887928052,100,3096
200,55,0.6238885984728391,100,3097
200,56,0.6215803407765452,100,3098
200,57,0.629030390546884,100,3099
200,58,0.6293267560486636,100,3100
200,59,0.6241441881825774,100,3101
200,60,0.621196523593995,100,3102
200,61,0.6177487870464936,100,3103
200,62,0.6107160867756672,100,3104
200,63,0.6080924967151675,100,3105
200,64,0.6040806098415863,100,3106
200,65,0.6075151145516952,100,3107
200,66,0.6092938854077734,100,3108
200,67,0.6015200503911243,100,3109
200,68,0.5936289704293514,100,3110
200,69,0.5873303287880097,100,3111
200,70,0.5799338105492464,100,3112
200,71,0.5839418047014572,100,3113
200,72,0.5789357450632144,100,3114
200,73,0.58408466505596,100,3115
200,74,0.5766104941072893,100,3116
200,75,0.5792030346995023,100,3117
200,76,0.5755012880490433,100,3118
200,77,0.580020585879547,100,3119
200,78,0.5770169915580526,100,3120
200,79,0.5771877689425167,100,3121
200,80,0.5772314847657396,100,3122
200,81,0.5817534756513034,100,3123
200,82,0.5772407911285691,100,3124
200,83,0.5704781600712145,100,3125
200,84,0.5735481389144746,100,3126
200,85,0.5703213126281743,100,3127
200,86,0.568065708131501,100,3128
200,87,0.5706178353302185,100,3129
200,88,0.5627242696911071,100,3130
200,89,0.5596230129028105,100,3131
150,3,0.8682633636182407,5,3132
150,4,0.8438807767308446,5,3133
150,5,0.8461461956083239,5,3134
150,6,0.808050952509005,5,3135
150,7,0.8043265166423027,5,3136
150,8,0.8200133394323724,5,3137
150,9,0.8293725993556932,5,3138
150,10,0.8350054358415131,5,3139
150,11,0.8169646241217247,5,3140
150,12,0.7931769167438487,5,3141
150,13,0.7629141134216803,5,3142
150,14,0.7465050461886692,5,3143
150,15,0.7159660859704735,5,3144
150,16,0.7278093097290308,5,3145
150,17,0.730158813135473,5,3146
150,18,0.7290603526668337,5,3147
150,19,0.7160042035649821,5,3148
150,20,0.7067503806276499,5,3149
150,21,0.726287422780746,5,3150
150,22,0.7225497128776869,5,3151
150,23,0.7057731967975178,5,3152
150,24,0.7057356589875505,5,3153
150,25,0.6912303256890858,5,3154
150,26,0.6833926619733137,5,3155
150,27,0.6874281621128707,5,3156
150,28,0.6743799845266845,5,3157
150,29,0.6727552107574815,5,3158
150,30,0.6704819376828529,5,3159
150,31,0.6723675938263021,5,3160
150,32,0.6822327660453257,5,3161
150,33,0.676594210041396,5,3162
150,34,0.6692436786905991,5,3163
150,35,0.6701977811404298,5,3164
150,36,0.6434161583391887,5,3165
150,37,0.6411675471457812,5,3166
150,38,0.6218242611329711,5,3167
150,39,0.6197181795171549,5,3168
150,40,0.6186691681846627,5,3169
150,41,0.6117421735169646,5,3170
150,42,0.6113040956547499,5,3171
150,43,0.6065094093748848,5,3172
150,44,0.6003410591634082,5,3173
150,45,0.5890929500046621,5,3174
150,46,0.5995640219196304,5,3175
150,47,0.6038270722499786,5,3176
150,48,0.5920087513715129,5,3177
150,49,0.5908937701467305,5,3178
150,50,0.5921256380057911,5,3179
150,51,0.5915302317198002,5,3180
150,52,0.5890496281317249,5,3181
150,53,0.5879987117691775,5,3182
150,54,0.5911400972990454,5,3183
150,55,0.5964355012660784,5,3184
150,56,0.5987914985056252,5,3185
150,57,0.605227429129219,5,3186
150,58,0.6062026967683336,5,3187
150,59,0.5981696150315305,5,3188
150,60,0.5941647317974524,5,3189
150,61,0.5948597179184365,5,3190
150,62,0.5943147842679173,5,3191
150,63,0.5933050542702095,5,3192
150,64,0.5865271325492243,5,3193
150,65,0.5804567404736475,5,3194
150,66,0.5790259069682591,5,3195
150,67,0.5782315852976063,5,3196
150,68,0.5759177597976045,5,3197
150,69,0.5675718885004947,5,3198
150,70,0.5673106202765404,5,3199
150,71,0.5676898250194368,5,3200
150,72,0.5655306833791983,5,3201
150,73,0.5679872796107897,5,3202
150,74,0.5612797042634003,5,3203
150,75,0.5622953649139274,5,3204
150,76,0.5623255039344195,5,3205
150,77,0.55599238950853,5,3206
150,78,0.5571879919648592,5,3207
150,79,0.5535218898446334,5,3208
150,80,0.5573924007573458,5,3209
150,81,0.559247415999846,5,3210
150,82,0.5539959698316161,5,3211
150,83,0.5557928591932524,5,3212
150,84,0.5539463836217821,5,3213
150,85,0.5527156941914794,5,3214
150,86,0.5516211523447517,5,3215
150,87,0.5556991719289424,5,3216
150,88,0.5526513822780394,5,3217
150,89,0.5539022656150622,5,3218
150,3,0.8589654669279997,10,3219
150,4,0.8037579900972397,10,3220
150,5,0.7508903185885123,10,3221
150,6,0.7377747101489973,10,3222
150,7,0.7460756734906898,10,3223
150,8,0.7701989000178199,10,3224
150,9,0.725230250238194,10,3225
150,10,0.7091539899832371,10,3226
150,11,0.7174955103276077,10,3227
150,12,0.7300204209106709,10,3228
150,13,0.7337102229366302,10,3229
150,14,0.7589911548597904,10,3230
150,15,0.7674168917104299,10,3231
150,16,0.7629922483498914,10,3232
150,17,0.75218085564554,10,3233
150,18,0.7347040743790436,10,3234
150,19,0.7264786760134022,10,3235
150,20,0.7184367820306063,10,3236
150,21,0.7220093850976245,10,3237
150,22,0.7131256717266512,10,3238
150,23,0.7055784691020248,10,3239
150,24,0.7108406912167183,10,3240
150,25,0.6999416789551303,10,3241
150,26,0.684747798783429,10,3242
150,27,0.669643671644004,10,3243
150,28,0.6632488645806572,10,3244
150,29,0.6611141434867259,10,3245
150,30,0.6586709989520301,10,3246
150,31,0.6616942627121378,10,3247
150,32,0.6476518732572306,10,3248
150,33,0.645088196115574,10,3249
150,34,0.6387292951430251,10,3250
150,35,0.6355560187599089,10,3251
150,36,0.6393592666158818,10,3252
150,37,0.6328224236277802,10,3253
150,38,0.6361766541057122,10,3254
150,39,0.6375769409974007,10,3255
150,40,0.6387368874372952,10,3256
150,41,0.6425267837277688,10,3257
150,42,0.6375073405228837,10,3258
150,43,0.6262992116737938,10,3259
150,44,0.617205149206097,10,3260
150,45,0.6104699381278345,10,3261
150,46,0.6152922366446149,10,3262
150,47,0.609116221034382,10,3263
150,48,0.6032802990700553,10,3264
150,49,0.6016184682988305,10,3265
150,50,0.5942446663109422,10,3266
150,51,0.5950592837086872,10,3267
150,52,0.5949922156554385,10,3268
150,53,0.5928595333001583,10,3269
150,54,0.5860904428753873,10,3270
150,55,0.6080325559299528,10,3271
150,56,0.6139488790227122,10,3272
150,57,0.6091026188636376,10,3273
150,58,0.6141146977673249,10,3274
150,59,0.6136571215464545,10,3275
150,60,0.6147032862796805,10,3276
150,61,0.6082800000946093,10,3277
150,62,0.6057416397471291,10,3278
150,63,0.6088483967103974,10,3279
150,64,0.5977364705756736,10,3280
150,65,0.5888602502781394,10,3281
150,66,0.5810248975381049,10,3282
150,67,0.5849368589457742,10,3283
150,68,0.5792523697725184,10,3284
150,69,0.5789287034688037,10,3285
150,70,0.5773243043806066,10,3286
150,71,0.5780089744870447,10,3287
150,72,0.5778362230739332,10,3288
150,73,0.5727610750351511,10,3289
150,74,0.5681322168404834,10,3290
150,75,0.5692863794449847,10,3291
150,76,0.56986382636936,10,3292
150,77,0.5695231168863866,10,3293
150,78,0.5679920456764,10,3294
150,79,0.5631333797809018,10,3295
150,80,0.5628916904944061,10,3296
150,81,0.5588754096984405,10,3297
150,82,0.5553851029966784,10,3298
150,83,0.5516650764531796,10,3299
150,84,0.5530370970654457,10,3300
150,85,0.5494170653159778,10,3301
150,86,0.5499044302166014,10,3302
150,87,0.543994198173417,10,3303
150,88,0.5458840317870934,10,3304
150,89,0.5405357764245011,10,3305
150,3,0.8718174173279595,20,3306
150,4,0.8082569765794636,20,3307
150,5,0.7623920982973184,20,3308
150,6,0.791472779344644,20,3309
150,7,0.7627160046387419,20,3310
150,8,0.7791959212358788,20,3311
150,9,0.7769891377070004,20,3312
150,10,0.7775107982749329,20,3313
150,11,0.756454635732118,20,3314
150,12,0.7357961140774935,20,3315
150,13,0.7564768066506348,20,3316
150,14,0.7489281854158129,20,3317
150,15,0.7145414677185528,20,3318
150,16,0.7064488693832505,20,3319
150,17,0.7062887313767295,20,3320
150,18,0.6945478146333293,20,3321
150,19,0.6786592655878878,20,3322
150,20,0.6829613228930916,20,3323
150,21,0.7089208697013113,20,3324
150,22,0.7183319837747059,20,3325
150,23,0.7109261355508197,20,3326
150,24,0.7015322478932675,20,3327
150,25,0.6909778055768616,20,3328
150,26,0.6737881878889893,20,3329
150,27,0.6782853039585115,20,3330
150,28,0.6788753384874682,20,3331
150,29,0.6794056800048787,20,3332
150,30,0.6789642676717732,20,3333
150,31,0.6871707444034745,20,3334
150,32,0.6855606952997617,20,3335
150,33,0.6924234267241992,20,3336
150,34,0.6789246348085646,20,3337
150,35,0.6775541605731548,20,3338
150,36,0.6746716363337452,20,3339
150,37,0.6789654151478728,20,3340
150,38,0.6919918820200591,20,3341
150,39,0.6852453169651497,20,3342
150,40,0.6820982436065254,20,3343
150,41,0.6725245051160281,20,3344
150,42,0.6669040166916577,20,3345
150,43,0.6509310582994373,20,3346
150,44,0.6380386489469667,20,3347
150,45,0.6156452254021237,20,3348
150,46,0.6358503051460093,20,3349
150,47,0.6331442599377354,20,3350
150,48,0.6224864642131849,20,3351
150,49,0.6234021234318282,20,3352
150,50,0.6130572364189575,20,3353
150,51,0.6251951977906073,20,3354
150,52,0.6262716317452184,20,3355
150,53,0.6232200380242221,20,3356
150,54,0.6353129729179917,20,3357
150,55,0.6028134007261075,20,3358
150,56,0.5980449643434727,20,3359
150,57,0.5956598439690888,20,3360
150,58,0.5953484271728758,20,3361
150,59,0.5902092965039347,20,3362
150,60,0.594034771216169,20,3363
150,61,0.5959660035823401,20,3364
150,62,0.5867268234721583,20,3365
150,63,0.580845459678583,20,3366
150,64,0.5847478024012877,20,3367
150,65,0.5800166781509772,20,3368
150,66,0.5739456554715888,20,3369
150,67,0.5791279061447383,20,3370
150,68,0.580730065589965,20,3371
150,69,0.5813317387410514,20,3372
150,70,0.5803164696876901,20,3373
150,71,0.5788778171067981,20,3374
150,72,0.5798400146059872,20,3375
150,73,0.5727771358068416,20,3376
150,74,0.5687629937004464,20,3377
150,75,0.5663890928753397,20,3378
150,76,0.5682550420452689,20,3379
150,77,0.5731892351998379,20,3380
150,78,0.576575415488872,20,3381
150,79,0.5704344374735382,20,3382
150,80,0.566276617797374,20,3383
150,81,0.5654510794582279,20,3384
150,82,0.5650989248605494,20,3385
150,83,0.5607606188587827,20,3386
150,84,0.5665026273879783,20,3387
150,85,0.5656715381710267,20,3388
150,86,0.5715522789860497,20,3389
150,87,0.5701535227885656,20,3390
150,88,0.5700546802720239,20,3391
150,89,0.563879311685172,20,3392
150,3,0.8509871617003443,100,3393
150,4,0.8489840124556927,100,3394
150,5,0.8459323499842645,100,3395
150,6,0.7770500761964687,100,3396
150,7,0.8099538140103484,100,3397
150,8,0.7438504859105912,100,3398
150,9,0.7436029449363758,100,3399
150,10,0.7418006557983123,100,3400
150,11,0.7517735655529886,100,3401
150,12,0.7421281383908616,100,3402
150,13,0.714028551107362,100,3403
150,14,0.7053581229989441,100,3404
150,15,0.7000812867901467,100,3405
150,16,0.6898774095687619,100,3406
150,17,0.6820673536758906,100,3407
150,18,0.6836388187014502,100,3408
150,19,0.6860429878963743,100,3409
150,20,0.6800904098751815,100,3410
150,21,0.7003873534847356,100,3411
150,22,0.6965321449075954,100,3412
150,23,0.6907899638994663,100,3413
150,24,0.7088164356307235,100,3414
150,25,0.7094886974683348,100,3415
150,26,0.7034340988174373,100,3416
150,27,0.7007734899338988,100,3417
150,28,0.6848561685666087,100,3418
150,29,0.6979413012952095,100,3419
150,30,0.6929805215123629,100,3420
150,31,0.685623195093696,100,3421
150,32,0.6860099230427704,100,3422
150,33,0.678891920231145,100,3423
150,34,0.6772416715647083,100,3424
150,35,0.669058204224576,100,3425
150,36,0.6803512309290839,100,3426
150,37,0.6720388471044111,100,3427
150,38,0.6709226897980279,100,3428
150,39,0.6601468023752008,100,3429
150,40,0.6649643280230629,100,3430
150,41,0.6668944332223278,100,3431
150,42,0.6664601565060158,100,3432
150,43,0.6775286424754995,100,3433
150,44,0.6814648798909541,100,3434
150,45,0.6781137271494851,100,3435
150,46,0.6732258555823697,100,3436
150,47,0.6695968105200676,100,3437
150,48,0.6759592824233313,100,3438
150,49,0.6623203553125758,100,3439
150,50,0.6658029548989336,100,3440
150,51,0.6619016967852883,100,3441
150,52,0.6414295870693097,100,3442
150,53,0.6333784493891685,100,3443
150,54,0.6332409087198667,100,3444
150,55,0.6432533987780181,100,3445
150,56,0.6369133605164107,100,3446
150,57,0.6367492771162513,100,3447
150,58,0.628998240678236,100,3448
150,59,0.6280012428550541,100,3449
150,60,0.6298285610146337,100,3450
150,61,0.6289455823704869,100,3451
150,62,0.6291611243580139,100,3452
150,63,0.6304509863741652,100,3453
150,64,0.6213611724707778,100,3454
150,65,0.6246737045133534,100,3455
150,66,0.6244841797772726,100,3456
150,67,0.6149593710008551,100,3457
150,68,0.6197817087340551,100,3458
150,69,0.6157541816380216,100,3459
150,70,0.6047536629254965,100,3460
150,71,0.6025580937587729,100,3461
150,72,0.6112620317532922,100,3462
150,73,0.6073399827050668,100,3463
150,74,0.6078679641007555,100,3464
150,75,0.6067598681050288,100,3465
150,76,0.6048511714737779,100,3466
150,77,0.6040110141268425,100,3467
150,78,0.6021289017800079,100,3468
150,79,0.595590963094185,100,3469
150,80,0.597933530842643,100,3470
150,81,0.5780246993258209,100,3471
150,82,0.5774664230413629,100,3472
150,83,0.5719595989613889,100,3473
150,84,0.5721178935161815,100,3474
150,85,0.5731313616782513,100,3475
150,86,0.5734015809670225,100,3476
150,87,0.5736716415969503,100,3477
150,88,0.5720111763851715,100,3478
150,89,0.5702342721457042,100,3479
100,3,0.8750652539708215,5,3480
100,4,0.8970666686009968,5,3481
100,5,0.8631689646435434,5,3482
100,6,0.849683703986214,5,3483
100,7,0.8197648904746855,5,3484
100,8,0.8231415827019232,5,3485
100,9,0.7926352605109281,5,3486
100,10,0.7752472052185696,5,3487
100,11,0.7624141364013437,5,3488
100,12,0.7517702437121846,5,3489
100,13,0.7588494265697734,5,3490
100,14,0.7444900522207304,5,3491
100,15,0.7445512337171311,5,3492
100,16,0.7430853319696556,5,3493
100,17,0.7360181539537236,5,3494
100,18,0.7370751134707448,5,3495
100,19,0.6931974530233042,5,3496
100,20,0.7032139278791826,5,3497
100,21,0.7102642269705599,5,3498
100,22,0.7177568865727406,5,3499
100,23,0.7112985108568739,5,3500
100,24,0.6889979038067947,5,3501
100,25,0.6909236788942489,5,3502
100,26,0.6841462150691145,5,3503
100,27,0.6671053055711454,5,3504
100,28,0.6664916780926481,5,3505
100,29,0.670806503456797,5,3506
100,30,0.6751652556499141,5,3507
100,31,0.6731174822875167,5,3508
100,32,0.668629713370698,5,3509
100,33,0.6678155002934804,5,3510
100,34,0.6633280847762403,5,3511
100,35,0.6638599869195777,5,3512
100,36,0.6489023384517593,5,3513
100,37,0.6498197943923909,5,3514
100,38,0.6339248179118459,5,3515
100,39,0.6311154554944962,5,3516
100,40,0.6353252745422612,5,3517
100,41,0.6301623390222557,5,3518
100,42,0.6376310306713737,5,3519
100,43,0.6341301496659941,5,3520
100,44,0.6313194655796027,5,3521
100,45,0.6394940057505617,5,3522
100,46,0.6423817181201436,5,3523
100,47,0.6365842743184936,5,3524
100,48,0.6346791449751699,5,3525
100,49,0.6362598235908902,5,3526
100,50,0.6362028815591576,5,3527
100,51,0.6258829562990869,5,3528
100,52,0.6321992841069345,5,3529
100,53,0.6226941708013655,5,3530
100,54,0.6244527815248166,5,3531
100,55,0.6157944866081515,5,3532
100,56,0.6050970020417129,5,3533
100,57,0.6048001094868415,5,3534
100,58,0.6111007478474878,5,3535
100,59,0.6096926250184295,5,3536
100,60,0.6112646251300146,5,3537
100,61,0.6098663670873509,5,3538
100,62,0.6113862944475927,5,3539
100,63,0.6106658201270561,5,3540
100,64,0.602366280929606,5,3541
100,65,0.6042112712539728,5,3542
100,66,0.6065507018871558,5,3543
100,67,0.6092989356673569,5,3544
100,68,0.6054546751587416,5,3545
100,69,0.6021400789620255,5,3546
100,70,0.5996454220968329,5,3547
100,71,0.5936040623058163,5,3548
100,72,0.5894406283406832,5,3549
100,73,0.5858782908076596,5,3550
100,74,0.5866550799560482,5,3551
100,75,0.5828037340383145,5,3552
100,76,0.5798270676802332,5,3553
100,77,0.5814273898535757,5,3554
100,78,0.5837039688556369,5,3555
100,79,0.5825079656175601,5,3556
100,80,0.579346822673504,5,3557
100,81,0.5777952439517238,5,3558
100,82,0.5790276194952316,5,3559
